ACC,Cell membrane,Cytoplasm,Endoplasmic reticulum,Golgi apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome
P55088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P47863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P51159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q20655,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q76IQ7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q94230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9WV89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P34689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q09437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q62668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BUN8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9BXS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P23526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8I6K1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14576,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O88487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q62871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
G2XKQ0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P00739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8VIG3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y6I9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Q3UWR2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q709R6-2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q709R6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
P91868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P61201,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q3ZPT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P61218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y5P4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Q6VVX2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q5D1E7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Q96NG3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z140,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P15265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O89090,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q2EF74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P63165,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P91853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5XI32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P14315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P14315-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q78P75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q24117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7TS99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P55087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O44770,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P51158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P62136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O54924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P62995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96J02,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Q92804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P45984,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9WTU6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P0CL69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H7S9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
G5EDM7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q20757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q23238,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99MY0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8SX86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5MIZ7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P41932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86U44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8C3P7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VLP7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9DAD6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O76932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99PF5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q92945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P21574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z2C8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O02193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P45441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9R059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9JKB3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99729,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q92831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q80XX4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BXP5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O70337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96CC6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q9U1Q0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P56962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9Z158,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Q90WN7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P12336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CDP0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O95747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P97473,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P34479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P07384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9GSX9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P34427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q18240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7Z699,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q924S8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5QGZ9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q2HXU8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BSJ2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UHY1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99J45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IWL8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q563C3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P27922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q95Y80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N684,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8CIV2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8C0X2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0VAK6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z2N6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P30974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BVN3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O44827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NI56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P04271,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P62879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O75528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q90ZE2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CZK6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H8M7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y6B2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
A5PF61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q4QRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q18688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P09913,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9H8W5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6RUT8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P38936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q24472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8T0S6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NFT6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P63329,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08209,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8QZS5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Q8NC24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8D8P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9DCB4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8ND71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q03173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P70429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P25233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8R2K4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y6J9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BW85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9N303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D3ZER2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z5A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q804A5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6TY21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VPU8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q80WG7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5TGZ0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NQ86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VXN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CHM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P21775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q91YP6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5XIQ2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P00488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P70460,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P50551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q02539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VV43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y2T7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q70UQ0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8WXD5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q921F2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N9B5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QXM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P31390,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5EDW1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q32NR9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9JLC3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O75534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q22067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8C0E2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9V6B9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9C002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96E52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P47712,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9CQC9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q9QVY3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q7KTX7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8K136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BWG6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7L9L4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O75436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P40336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
B2ZXD5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
L0PIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7UI88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0VTT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L0PJV8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A5Q0MUT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0VTU0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q0VTT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A5Q0MUM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P54105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NX01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P31389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BRX8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7RTN6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VEA5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7KSD8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P06729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9N5K3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q09500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q76M72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K3V4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q17569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96AJ1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O89106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5WRU0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UAS6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7M750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D6J1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9PRJ8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IYB8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q95RJ9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5BJY9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P40692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BH07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NZH6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N0Z3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q95YF3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P1T7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VE87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZRF8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P26452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BY76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QX82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q4V920,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96GX9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A0A0R4IKU3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
H1UBN0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NXX6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P30189,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P40748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6AYD3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UQ80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BZL4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9N359,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H9B4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BQI0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q18807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CI59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9CQ86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P78417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6NSI4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P51684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q23049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P55862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P33992,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9EQQ2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q5XID0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q969M3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8TBB6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P97346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P17955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P37198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O17915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IW19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UQC2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9GT24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q03135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P41350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P49817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P33724,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8TBF4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P38979,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P38983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P52298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P30625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P42768,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CQT9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BUV8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9N1F5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86V20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A0A8M2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8ND56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9YH12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P86173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O96019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NPF0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9CQ29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q05084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P97411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y6K0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9ULA0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E9QA62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q95017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P63279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5VTR2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q86PC9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6PIZ9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P25157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P51867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7L2Z9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P62079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NP90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9CV60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O44740,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0U9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9D1D4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P27091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K4Z3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q63584,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
P49755,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q8R216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6R5N8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q23536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IG69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9VQ89,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Q5D1E8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q501Q9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O75150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UL49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q15654,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P68400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q3TA38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P69566,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96S59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P35290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969Q5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13492,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Q7Z3Z4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8CGT6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
A1Z8N1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0DOZ7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P27661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P16104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7PLK0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P49841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96FF9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8CCK0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9P0M6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q53GS9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q16082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P55956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
P24464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P57723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P51452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P0DI81,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9CQP2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96HU1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86SX6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9R1A8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UHG0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O35587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q8WVB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
